created_at,text,related,infection,self
2009-10-27T15:45:49Z,"First we had mad cow disease, then the bird flu, and now we have swine flu. Holy cow, it's Farmageddon!
-Said by a 15 year old girl",1,NA,NA
2009-10-27T12:19:17Z,Guardian &gt;&gt; Gary Megson not concerned by threat of swine flu infections from Chelsea http://bit.ly/4pUJ3V,0,NA,NA
2009-10-09T22:34:45Z,RT @AFFIONCROCKETT: For all of u contemplating getting the swine flu shot.. just know that THEY'RE INJECTING U .. http://bit.ly/XEabR,0,NA,NA
2009-11-05T16:32:04Z,RT @huffingtonpost Swine Flu Vaccine: Banks Getting H1N1 Doses Before Many High-Risk Groups (VIDEO) http://bit... http://bit.ly/4FRAoC,0,NA,NA
2009-11-06T14:29:34Z,RT CNN 5000 swine flu vaccinations trasnferred to #Gaza tdy by #Israel . Heres our story this week on H1N1 fear.. http://bit.ly/3qXIHB,1,NA,NA
2009-11-07T17:28:56Z,only if well meaning folk continue to fuel fear RT @Holly59: H1N1 Flu: Will history repeat itself? http://bit.l.. http://bit.ly/4utMAU,0,NA,NA
2009-11-11T02:29:06Z,"RT @acfryatt: Why is everyone getting Swine Flu? You know the rule: if you get sick, die quickly. #WhatRepublic.. http://bit.ly/4cxx1b",1,0,0
2009-10-30T17:29:15Z,no. I'm not getting it! RT @AirAmericaMedia Poll: Are you worried about the downside of the new swine flu vacci.. http://bit.ly/YidVc,1,NA,NA
2009-11-10T14:29:49Z,"Notice each year, there is a different animal. Last year, bird flu. Next year: elephant flu RT @beinspirednow: .. http://bit.ly/9KEut",0,NA,NA
2009-11-02T20:31:16Z,RT @daveshackleford: Wow. For those of you SCARED about #H1N1: Get a life. It's the damn FLU. Why are we so wor.. http://bit.ly/3aYUak,1,1,0
2009-10-27T16:35:26Z,Swine flu jab link to killer GB syndrome: Leaked letter reveals concern of neurologists over 25 deaths in Ameri.. http://bit.ly/eC6e5,0,NA,NA
2009-11-19T15:23:36Z,1.5M per day getting swine flu vaccine in China - The Associated Press: Albany Times Union1.5M per day getting .. http://bit.ly/ajx8H,0,NA,NA
2009-11-19T06:49:32Z,"RT @AndreaTannouri: Interesting graphic, if you are scared of Swine Flu & need some perspective http://bit.ly/2naiWV Merita RT",1,NA,NA
2009-10-27T16:19:48Z,My daughter has developed the flu so I'm home with her.  I'm thinking of putting on 'Star Wars' so I can make a joke about R2D2H1N1.,1,0,0
2009-11-19T14:35:19Z,Mall Santas Fear Swine Flu - Holidays News - Holidash: http://bit.ly/qoYyk via @addthis,0,NA,NA
2009-10-27T16:54:50Z,Steping outside house to go for a lil drive with dad. One small drive for me. One giant drive for getting over the flu.,1,0,1
2009-10-27T14:16:42Z,@Carlisles_Esme_ the hospital is rampant with the flu today so I am afraid I will be occupied much of the day. *big hug*,0,NA,NA
2009-10-27T17:19:54Z,everyone's getting sick...the flu/seasonal cold is going around the office... R you getting the #vaccine  for the #flu or #h1n1?,1,0,0
2009-10-27T17:15:03Z,I'm glad the swine flu epidemic has so many people worried.  It makes skipping class a lot easier.,0,NA,NA
2009-11-15T12:34:54Z,Bayern Munich striker Miroslav Klose clear after swine flu fear - Europe: By Soccernet staff Bayern Munich stri.. http://bit.ly/2KRIpM,0,NA,NA
2009-11-19T04:54:12Z,China health minister says 1.5M a day getting swine flu vaccine ...: 1.5M per day getting swine flu vaccine in .. http://bit.ly/zL6Si,0,NA,NA
2009-11-19T07:46:05Z,1.5M per day getting swine flu vaccine in China http://bit.ly/1NmpG5 #health #wellness,1,NA,NA
2009-11-18T20:36:12Z,Most likely I won't be getting the vaccine either. The swine flu hasn't ... (YouTube http://bit.ly/uCpCd),0,NA,NA
2009-10-27T16:36:48Z,getting my regular flu shot today but not the H1N1,0,NA,NA
2009-11-19T02:14:53Z,Why H5N1 didn't cause a pandemic: Via Healthcare Republic.com: Researchers identify why bird flu did not cause .. http://bit.ly/1hNTQu,0,NA,NA
2009-11-19T10:16:39Z,Schoolchildren to start getting swine flu vaccinations next week http://bit.ly/42PD2K,0,NA,NA
2009-10-27T15:38:46Z,"@herbadmother Not what anxious fathers like to read either. 12 year old son is home sick with ""the flu and a cold"", according to his doc. :p",1,0,0
2009-10-04T13:37:01Z,"Flu shot 2.0, errands, post writing, and getting ready for the next 2 trips in 2 weeks.  Busy Sunday!",0,NA,NA
2009-10-27T12:33:26Z,Worried About the Flu in Arlington? http://bit.ly/3ecQsK,0,NA,NA
2009-11-19T01:45:18Z,Sitting with the Twitter bird thinking about swine flu.,1,1,1
2009-11-18T18:54:07Z,Post: The OEs Blog - Swine flu a concern for Santas this year http://is.gd/4Yanf,0,NA,NA
2009-10-26T21:37:28Z,Getting my swine flu shot this week. And you?,0,NA,NA
2009-09-02T20:44:56Z,RT @tweetmeme We need a swine flu newsroom-concerned citizen w/actionable advice to our government.  All could heed. http://bit.ly/D3rK2 ...,1,NA,NA
2009-10-27T08:00:06Z,POULTRY NEWS: BIRD FLU: India Declared Free of Bird Flu: GLOBAL - Summary of Bird Flu / Avian Infl.. http://bit.ly/l8jXw,0,NA,NA
2009-10-27T07:32:05Z,"Political fallout is seen with swine flu: By DAVE HELLING Like anxious doctors in an emergency room, health sys.. http://bit.ly/3N80Qr",0,NA,NA
2010-02-05T02:02:35Z,"Wow!!! Never having to worry about getting the flu again or suffering from migraine headaches, sinusitis, anemia, .. http://bit.ly/zQix4",0,NA,NA
2009-10-26T22:41:20Z,RT @SusanDelacourt: Prime Minister Stephen Harper will be getting his flu shot http://ow.ly/15XsF5,1,NA,NA
2009-11-17T23:10:46Z,"@phdinparenting So that's a 0.01% chance of something going wrong, compared to around 25% chance of getting flu #H1N1",1,NA,NA
2009-10-26T20:47:49Z,@musingsfromme Not planning on getting the shots.  I haven't ever gotten flu shots for myself or my family.,1,NA,NA
2009-09-24T22:33:26Z,Wow..soo the flu shot may put you at risk for H1N1 -&gt; will you be getting the flu shot this year? http://tinyurl.com/m39fqk,0,NA,NA
2009-10-22T14:17:31Z,"@AIDigest ""Bird flu back in Africa"" = recycled news from 2006 #birdflu #H5N1 #news",0,NA,NA
2009-10-27T07:02:40Z,Indonesia: Two Suspect Bird Flu Patientis Begin To Improve  http://bit.ly/RKLAw #birdflu #H5N1,0,NA,NA
2009-11-18T18:15:10Z,New blog post: News: Drug counterfeiters bank on peoples' fear of flu http://bit.ly/3k1ZKy/,0,NA,NA
2009-11-18T10:24:27Z,"Sometimes the viral nature of the Internet is great. Other times, it just spreads a mistake like a bad case of bird flu. ARGH!",0,NA,NA
2009-09-14T09:57:48Z,"I'm worried that I'm getting bitterer. Bad two months: hamster and moochy pooch deaths, mumps and swine flu really fuck a girl up.",1,NA,NA
2009-10-26T20:23:41Z,flu bug is getting to me... nyquil time!,1,NA,NA
2009-11-17T23:30:27Z,Tonight I have my diary frickers since getting over swine flu. It's important to enjoy the little things in life.,1,NA,NA
2009-11-18T18:02:40Z,why does my arms feel really sore. Is it due to me getting my swine flu and seasonal flu jabs or is it swimming 35 lengths?,0,NA,NA
2009-10-26T20:34:57Z,RT @lissnup: RT @manic77: Farsnews: Because of the Swine flu #13Aban demo can be cancelled #iran #iranelection | = regime TERRIFIED!,0,NA,NA
2009-10-27T00:33:48Z,Getting over the flu ! Have a killer mirgraine that wnt go away  ... http://lnk.ms/2mm7h,0,NA,NA
2009-09-02T15:23:27Z,@lene477 don't worry i don't have swine flu they have already ruled it out. i might have rat or mouse flu though :),0,NA,NA
2009-11-18T20:20:49Z,"I can't believe it, but I think I'm getting sick again. I've had more colds / flu bouts this year than I can ever remember having!",1,0,1
2009-11-15T16:47:25Z,Getting the swine flu vaccine. yayy,0,NA,NA
2009-10-26T22:26:51Z,"RT @mercola:AVOID GETTING FLU by NOT smoking. It dries out nasal passages & paralyzes cilia,the small hairs that helps.. http://bit.ly/L53Gx",1,1,0
2009-11-18T05:33:55Z,"If H1N1 joins with the bird flu, pandemic may be much worse - The China Post http://retwt.me/1Ky5j (via @h1n1vaccine)",0,NA,NA
2009-11-15T18:03:03Z,"@ThisIsTigger Sorry for the 6 days late reply, I'm worried I could get the flu from Elaine's laptop o.o"" Please accept this *gives a steak*",0,NA,NA
2009-09-03T01:42:32Z,everyone is fighting and screaming and to top it off im sick! im scared that it might b swine flu!,1,0,1
2009-10-27T00:22:35Z,@gingercara I'm not getting either flu shot either and neither is my son. Docs can say they don't cause autism all they want. I don't believ,1,NA,NA
2009-11-18T03:17:54Z,Not worried re: Swine Flu but worried about travel to Mexico because of gang violence? Don't be!  http://bit.ly/4boZXH Look!  Not so bad.,0,NA,NA
2009-10-06T06:10:08Z,Backstreet Boys Show Us the Meaning of Getting Swine Flu - E! Online : http://bit.ly/tEbb2 #Griep #H1N1,0,NA,NA
2009-11-18T03:14:13Z,"if you have swine flu, you get oinkment. if you have bird flu, you get tweetment :)",0,NA,NA
2009-10-27T00:29:21Z,India declares itself free from bird flu,0,NA,NA
2009-10-29T15:16:58Z,India is Bird Flu Free,0,NA,NA
2009-09-24T19:02:03Z,"@Saramaria I'm just getting over being so sick, I think I had or have the flu :(",1,0,1
2009-11-18T02:42:25Z,More 'at-risk' people getting swine flu shots http://bit.ly/1bpwgX,0,NA,NA
2009-10-27T08:43:53Z,"Worried about my babies getting swine flu, or the regular flu, or sick period!  ... http://lnk.ms/2n9l8",0,NA,NA
2009-11-15T16:53:11Z,"Individuals who are spreading rumor, and fear about the swine flu injection ought to knock it off!",0,NA,NA
2009-11-15T16:15:43Z,"""The Facts On Swine Flu"" - MUST READ! and PASS ON! to people thinking of getting vaccine: http://bit.ly/rY2Q3",0,NA,NA
2009-11-18T15:42:25Z,"Attention Paranoids! The new virus to fear is no longer the ""Swine Flu"", now it is the ""Rhino virus"".",0,NA,NA
2009-10-27T07:27:24Z,"Political fallout is seen with swine flu: By DAVE HELLING Like anxious doctors in an emergency room, health system stakeholders are now t..",0,NA,NA
2009-11-18T12:41:11Z,"Getting the H1N1 flu shot today and reducing mercury intake. So long, and thanks for all the fish.",0,NA,NA
2009-11-18T15:36:47Z,"RT @repgregwalden http://twitpic.com/pznhl Oversight flu hearing getting underway. First witness panel includes CDC, HHS and FDA.",0,NA,NA
2009-11-15T17:27:31Z,R U worried about Canine Flu H3N8 or considering getting your pet vaccinated? DM us if you live in the Madison-area.,1,NA,NA
2009-11-15T19:23:15Z,Explanation of nervous responses to flu fear.  http://is.gd/4VFPf,0,NA,NA
2009-10-27T00:12:56Z,@GuardianOfGaia Thanks for the wishes.  My doc says it's nothing I really have to worry about.  Just to tough it out like any other flu.,0,NA,NA
2009-11-18T18:59:17Z,@Alyssa_Milano the is good tweetment for me - I think I have the bird flu.,1,1,1
2009-10-26T21:36:04Z,@HeathBar6 dont worry not got the pig flu yet this is my tummy,0,NA,NA
2009-11-18T05:16:30Z,dammit i hate getting the flu... i wonder if i should get drunk and burn the germs with alcohol... someone needs to prove the theory...,1,0,1
2009-09-24T16:05:21Z,"@KiaraSlytherin *laughs as magical birds flutter around her head* If you don't get an Outstanding for this, someone's getting the bird flu!",0,NA,NA
2009-11-18T14:54:08Z,@myriadian and have me personal space invaded? In this age of Super swine-bird-hamster flu?,1,1,1
2009-09-14T18:15:20Z,Fluheadlines U of M expert fears H1N1 flu vaccine will come too late: A flu expert says he's worried.. http://bit.ly/2hqmDV,0,NA,NA
2009-11-14T20:02:30Z,Fluheadlines Company Provides Updates On Latest Developments In Flu Vaccine News: Getting the word .. http://bit.ly/4fLxFu,0,NA,NA
2009-11-18T16:25:57Z,Fluheadlines UK 'Rejects' Swine Flu Jab: It is said to be because they fear side-effects or think t.. http://bit.ly/3d67yM,0,NA,NA
2009-10-30T16:04:48Z,"Fluheadlines Swine flu fear grips Saudi govt on the eve of Hajj: NEW YORK, Oct 30: This should be v.. http://bit.ly/gqo5w",0,NA,NA
2009-10-26T21:24:35Z,am i crazy for getting excited for a hypothetical party where i would contract swine flu?,0,NA,NA
2009-10-27T00:03:18Z,@42bkdodgr hi Charlie - thinking I might have the flu...:-(,1,NA,NA
2009-11-17T23:01:05Z,"@adam1975 I am recovering from gastro I picked up in India, and I think I have bird flu to keep it company.  Not feeling well at all.",1,NA,NA
2009-11-18T19:22:02Z,worried about Swine Flu  http://clients.prosender.com/b/lwQM,0,NA,NA
2009-11-18T16:51:01Z,I hate getting flu!! My nose's clogged and I can hardly breathe!!..,1,0,1
2009-10-27T06:55:20Z,@jingstri BIRD FLU OVER THE SWINE FLU'S NEXT #obamamovies,0,NA,NA
2009-11-18T11:39:07Z,Worried About the Flu? Get Your Juice! #health #drink #distributor #nurse http://sites.google.com/site/createmomentumteams Monavie Helps!,0,NA,NA
2009-10-27T09:19:31Z,Morning!!!!!!! Just found out i have my flu jab 2 day!!!=[ 1 problem i am sooooooooooooooooooooooooooooooooooooo scared of needles!!!!!!!='[,0,NA,NA
2009-11-18T05:00:20Z,@KeenSilva BIG BIRD FLU,0,NA,NA
2009-11-18T19:05:25Z,RT @undagroundmilli @KenyaBell Hi Kenya.  I just got over a little flu bug.  Hope you're not getting sick.,1,0,1
2009-10-26T21:16:13Z,I don't see myself getting a flu shot. You?,0,NA,NA
2009-10-05T22:41:33Z,"So many people are getting the swine flu, a 14 year old girl in my county just dade from it. =(",1,0,0
2009-11-10T19:51:03Z,Rhiza FluTracker: Re: Woman Dies Of Swine Flu AFTER Getting Vaccine: OzarkTom - Read the artic.. http://bit.ly/1TxiAf,1,NA,NA
2009-11-18T18:03:30Z,H1N1 Flu Update: Better Not Cough! Santas Want Swine Flu Shots: Santas across the nation worry .. http://bit.ly/2RS6Xn,0,NA,NA
2009-10-26T22:10:58Z,215 kids adbsent from my school today 45 went home early and 14 teachers are out. this swine flu thing is really getting out of control!,1,0,0
2009-11-15T17:20:30Z,Concern grows over flu as wait for vaccine continues http://bit.ly/1c736b,0,NA,NA
2009-11-18T10:05:07Z,"Worried about H1N1? Check out ""Swine Flu, Round 1"" by Pulitzer Prize winning author Larry Wright http://om.ly/cFas""",0,NA,NA
2009-11-02T14:24:24Z,"Presents ""FLU WEEK!"" Learn the odds of getting the flu, dying from it, & the odds you'll dodge the shot because you're afraid of needles...",1,NA,NA
2009-10-26T13:55:03Z,@seriouslysteve i think im getting the flu :/,1,0,1
2009-10-25T15:48:20Z,Hubby might have swine flu. Soo scared!!,1,0,0
2009-10-26T05:25:41Z,"Flashback: Homeless people die after bird flu 
http://bit.ly/scsN5",0,NA,NA
2009-11-07T05:53:56Z,Baxter Sent Bird Flu Virus to European Labs by Error (Update2) http://bit.ly/4sZVxI,0,NA,NA
2009-10-26T17:32:31Z,@AmishPrimitives Did you know Obama's kids are not getting swine flu vaccine?,1,NA,NA
2009-11-14T14:01:43Z,Irony = gearing up to wait in the cold rain with the huddled masses in order to get a flu shot so we can *avoid* getting sick.,1,1,1
2009-10-25T18:27:54Z,RT @phobongsen This will make you think twice before getting a flu shot. check it out. http://bit.ly/39mCbq,0,NA,NA
2009-10-02T04:31:58Z,"Swine Flu Spreading Widely; Worry Over Pregnant Women: Swine flu is now widespread across the entire country, t.. http://bit.ly/ibPUM",1,NA,NA
2009-11-15T10:55:20Z,"Swine flu a low concern as Santas invade malls for holiday photo ops: VANCOUVER, B.C. - When Santa comes to tow.. http://bit.ly/tg9T8",0,NA,NA
2009-10-26T10:30:19Z,News: Postal strike swine flu fear: Doctors fear the postal strike could be putting patients' lives at risk by causing them to miss ..,0,NA,NA
2009-11-13T21:00:09Z,Hello! Contrary to worry  I have not passed away with swine flu. Still grim but not as grim. Thanks for the #ff's. Hear new Curb is great.,1,0,1
2009-10-25T19:03:18Z,"As Swine Flu Shots Begin, Officials Fear Shortage: From the Milwaukee Journal-Sentinel:

Mark O&#8217;Keefe O.. http://bit.ly/FourS",0,NA,NA
2009-11-14T00:03:48Z,SWINE FLU QUESTION: I’m worried about getting the vaccine. Seems like it was made it too quick.,1,NA,NA
2009-10-26T11:02:08Z,Got the flu after getting the flu shot. Wassup with that?,1,0,1
2009-10-26T11:32:17Z,Flu is getting worse. Drinking hot lohankuo and eating mommy's macaroni soup. ):,1,0,1
2009-10-26T17:32:02Z,Getting the flu story right http://bit.ly/175Nr7  (via feedly),0,NA,NA
2009-10-26T13:52:29Z,"In bed with flu today, meditating on God's attributes in Mary's song-Luke 1:46-55. Thought: Replace worry with Worship-creator of universe!",1,0,1
2009-10-25T18:08:27Z,Gah getting a chest cold or swine flu,1,0,1
2009-11-07T23:10:02Z,#H1N1 #SwineFlu #News  Easy ways to avoid getting the H1N1 or swine flu virus:  http://url4.eu/iDmZ,0,NA,NA
2009-11-15T12:27:45Z,#SwineFlu #H1N1 #News Bayern Munich striker Miroslav Klose clear after swine flu fear - Europe:  http://url4.eu/lCgF,0,NA,NA
2009-11-14T12:54:49Z,@spreadingJOY bird flu! Too funny,0,NA,NA
2009-10-23T00:45:19Z,breakingflunews.com Worried parents stalk the elusive swine flu vaccine - Washington Post: W.. http://bit.ly/16gYhe,0,NA,NA
2009-11-04T15:40:53Z,breakingflunews.com Ukraine Closes Schools Nationwide For Fear of Swine Flu - Lubavitch.com:.. http://bit.ly/1sPH5a,0,NA,NA
2009-11-01T11:35:55Z,breakingflunews.com Some are more worried about vaccine than about the flu - The Morning Sun.. http://bit.ly/4F7fN2,0,NA,NA
2009-11-14T02:34:55Z,breakingflunews.com China says 2 dead after getting swine flu vaccine - The Associated Press.. http://bit.ly/3RJF4i,0,NA,NA
2009-10-23T05:44:59Z,breakingflunews.com No proof swine flu is getting deadlier despite death toll - WalesOnline:.. http://bit.ly/b2uhp,0,NA,NA
2009-11-05T15:38:26Z,breakingflunews.com Hot Links: Why is Dallas County getting so much more swine flu vaccine p.. http://bit.ly/33fiia,0,NA,NA
2009-10-26T09:27:00Z,RT Exciting News! @ehtforum Swine flu virus could ward off severe illness from bird flu http://bit.ly/34AvKb,0,NA,NA
2009-10-02T00:16:45Z,@BaleBabe66 I am not getting any flu shot especially the swine flu shot with the crap they have in it. They'll have to catch & arrest me 1st,0,NA,NA
2009-11-14T00:14:22Z,"Heading To Bed To Relax{Not Feeling Good At All, Hoping To Get Rid Of The Flu B4 I Have Kennedy}[Kyleighs Getting Better, Which Is Good]",1,NA,NA
2009-10-26T10:16:22Z,"As Education And Income Rise, Concern About Swine Flu Declines ... http://bit.ly/32ehuZ",0,NA,NA
