created_at,text
2019-06-09T13:43:47Z,@OkwembaJonathan @RChemutai @carolyn_nekesa @MirriumMutheu @mikesamvan @ElijahMakori4 @KipkiruiGilbe15 @_SVETSM @NdutaMartha @Davidkimmzz @Jackie45868811 @crlkinuthia @collinskorir23 @Irushsam @emmanuelnyende7 @norah_sosi @MuchangiV @jjgichimu @sharon_ondisa @JamesThiga12 @WanjiruAliceN @EvansMuhali @Gathoni_Mbugua @mudaki_moses @Daudichesang1 @EngosiYvonne @Lydiahkabugi @Ding5uri @havawi @DENODNB @NamaswaLukorito @MweneTiiri @CatherineNdonye @Gloriamwai1 @GKlif @koieve3 @Mbaukamau1 @kbcenglish @AdhizLeah @Kimikipap1 @TTennoh @GKiboss @Amkiru @FlorenceIgogoW @theuriallan @carapsang @1_Barasa The flu has hit commander too so we need to close ukumbi #SundownerKBC #SundownerKBC #SundownerKBC #SundownerKBC
2019-06-09T13:46:27Z,"@ElijahMakori4 @RChemutai @OkwembaJonathan @carolyn_nekesa @MirriumMutheu @mikesamvan @KipkiruiGilbe15 @_SVETSM @NdutaMartha @Davidkimmzz @Jackie45868811 @crlkinuthia @collinskorir23 @Irushsam @emmanuelnyende7 @norah_sosi @MuchangiV @jjgichimu @sharon_ondisa @JamesThiga12 @WanjiruAliceN @EvansMuhali @Gathoni_Mbugua @mudaki_moses @Daudichesang1 @EngosiYvonne @Lydiahkabugi @Ding5uri @havawi @DENODNB @NamaswaLukorito @MweneTiiri @CatherineNdonye @Gloriamwai1 @GKlif @koieve3 @Mbaukamau1 @kbcenglish @AdhizLeah @Kimikipap1 @TTennoh @GKiboss @Amkiru @FlorenceIgogoW @theuriallan @carapsang @1_Barasa Wewe shanuka, just the other day even you your phone was attacked by the Twitter flu until you complained yako yote... #SundownerKBC #SundownerKBC #SundownerKBC #SundownerKBC #SundownerKBC #SundownerKBC"
2019-06-09T13:49:08Z,"@RChemutai @carolyn_nekesa @OkwembaJonathan @MirriumMutheu @mikesamvan @ElijahMakori4 @KipkiruiGilbe15 @_SVETSM @NdutaMartha @Davidkimmzz @Jackie45868811 @crlkinuthia @collinskorir23 @Irushsam @emmanuelnyende7 @norah_sosi @MuchangiV @jjgichimu @sharon_ondisa @JamesThiga12 @WanjiruAliceN @EvansMuhali @Gathoni_Mbugua @mudaki_moses @Daudichesang1 @EngosiYvonne @Lydiahkabugi @Ding5uri @havawi @DENODNB @NamaswaLukorito @MweneTiiri @CatherineNdonye @Gloriamwai1 @GKlif @koieve3 @Mbaukamau1 @kbcenglish @AdhizLeah @Kimikipap1 @TTennoh @GKiboss @Amkiru @FlorenceIgogoW @theuriallan @carapsang @1_Barasa Sana hadi was almost giving up au ulimpatia dictionary, meanwhile chebukati anakula kwa macho coz Twitter flu has attacked her again #SundownerKBC #SundownerKBC"
2019-06-08T14:50:22Z,@carolyn_nekesa @_SVETSM @NdutaMartha @RChemutai @Davidkimmzz @Jackie45868811 @ElijahMakori4 @crlkinuthia @collinskorir23 @Irushsam @emmanuelnyende7 @norah_sosi @OkwembaJonathan @KipkiruiGilbe15 @MuchangiV @jjgichimu @sharon_ondisa @JamesThiga12 @WanjiruAliceN @EvansMuhali @Gathoni_Mbugua @mudaki_moses @Daudichesang1 @EngosiYvonne @mikesamvan @Lydiahkabugi @Ding5uri @havawi @DENODNB @NamaswaLukorito @MweneTiiri @CatherineNdonye @Gloriamwai1 @GKlif @koieve3 @KoikaiW @Mbaukamau1 @kbcenglish @AdhizLeah @Kimikipap1 @TTennoh @GKiboss @Amkiru @FlorenceIgogoW @theuriallan @carapsang This flu has been a nuisance hadi i get scared but it won't get away with it #SundownerKBC #SundownerKBC #SundownerKBC
2019-06-09T13:49:04Z,"@GirlTalkZA Flu I'm so sick,, I just developed tonsils 😷😷"
2019-06-09T13:49:04Z,"with having the flu and barely being able to move, the only times i smiled was when i saw seventeen, especially my boys 😔♥️"
2019-06-09T13:46:18Z,Remember....Antibiotics does not work for cold or flu.. https://t.co/kzeS8jGVVv
2019-06-09T13:46:06Z,@AnnBobby6 @pootreynolds @cjtruth @GenFlynn @NSAGov https://t.co/sgZdo3oI5M i dunno about the tarmac but I see that Megan Mccain used the word 'wonderful'after her sudden death.  that's been in all the Tony Rodham tweets...w=23 ; reverses to 32 cabal. i don't like it. Also her ass@ssination talk on the View re POTUS... https://t.co/tS6NhmuY4A
2019-06-09T13:46:03Z,"Down with a flu. Talaga naman, of all days."
2019-06-08T12:00:39Z,"You’re the first to help a friend in need, especially if you h... More for Leo https://t.co/uEGiAGVdUT"
2019-06-09T08:04:33Z,"I’m an overthinker so if you don’t give me an answer, I’ll just come up with one. 🤷🏽‍♂️"
2019-06-08T17:19:51Z,🤷🏾‍♂️ I’m saying tho https://t.co/OzzdS7hTzp
2019-06-09T12:00:40Z,Your legendary pride often keeps you from admitting when your ... More for Leo https://t.co/uEGiAGVdUT
2019-06-09T13:46:02Z,CANCELED 🛑.......
2019-06-09T13:45:30Z,"Yuta is limping after music show today ㅜㅜㅜㅜ  also he got caught flu &amp; coughed non-stop at airport few days ago but still he did Vlive with fans today. Thank for your hardworking &amp; take care of yourself too 🥺🥺

https://t.co/VWQTBDGfwZ"
2019-06-09T13:45:10Z,People nuh stop get flu? What is this??
2019-06-09T13:44:38Z,In Singapore yesterday we heard from Meat and Lamb Australia regarding the impact of African Swine Flu in China. Of note is a 20% drop in pork production in China is equivalent to the entire global beef trade!! Watch this space @NuffieldNZ @NuffieldInt @FAR_Arable https://t.co/0wOV62YQuh
2019-06-09T13:44:31Z,"@EneSoulfood Lol. I took some around 4:30am coz of flu.  I woke up half dead oo, just because i had not eaten. That stuff is strong like coke."
2019-06-09T13:37:00Z,@Byrd_Flu_Achoo Lmaooo bruh! The punching scene and him calling an Uber pool took me out 😂😂😂
2019-06-09T13:43:49Z,@Byrd_Flu_Achoo Like this movie was refreshing lol I loved it and Jenny was trash 🤣
2019-06-09T13:43:35Z,Man the flu can suck a fat one. I’m starving but I can’t eat anything without throwing up 🤬😭I miss food so much
2019-06-09T13:43:34Z,@CoercedTaxSlave @LeftistThinker @Iconoclastttt @kschang777 @BeckyJohnson222 @pollock_dr @JulieAMcLean @rnew706 @KarenMccartny @VeritasEver @KrochetxKorner @t3tragrammat0n @Siubhan_H @TeddyFreddy11 @bruce_barrett @RogueTrader84 @GansenJared @ladybugobgyn @TYLERG927 @_LaurieHilton_ @jim_herd @CheroenG @StopVaxxedLies @LilEarthling369 @ianfmusgrave @LaughlandMorgan @mouselol68 @anarchosage @EmmaGPaley @MadronaLlewell2 @mcfunny @Plasticdoe @MsTrixter @badzoot7 @bobsnee @JP1958S @JeffBro61583859 @PileOfGoop @HenningTveit @ObnoxBE @Dicky_Paul_95 @Mileystan3 @dollarstadonuts @doritmi @amanda_pompili @UnicorpC @Raelove65451372 @boysek @Anguish4ever @Sohnhicc Adverse events are vaccine injuries. Tell how are things like the flu vaccine injuries?
2019-06-09T13:43:28Z,@ylz_shnn @ludslv It's the Chinese flu ..
2019-06-09T13:42:49Z,"“REALITY” vs “BELIEVE”

People may use excuse the pork can catch the taperworm, however the beef can catch taperworm as well.

Chicken = Bird Flu 
Pig = Swine Flu
Cow = mad cow disease

Bird Flu happens the MOST OFTEN among all animal"
2019-06-09T13:42:44Z,"Some of you close your business because it’s got flu , I have seen ppl bringing business back from ICU or dead, don’t give up so easily, fight for your hustle until there is no fight or hustle left."
2019-06-09T13:42:41Z,"#StrayKids #StaySelcaDay 
""Smiling is infectious,
 you catch it like the flu,
  When someone smiled at me today,
   I started smiling too.""

Karen McLendon-Laumann
(I look ugly but sdfghjyf Chris is amazing)
Also congratulations skz❤ https://t.co/gojEC93jeE"
2019-06-07T14:01:32Z,"This just in...

🍩 IT’S NATIONAL DONUT DAY 🍩
🍩 IT’S NATIONAL DONUT DAY 🍩
🍩 IT’S NATIONAL DONUT DAY 🍩
🍩 IT’S NATIONAL DONUT DAY 🍩
🍩 IT’S NATIONAL DONUT DAY 🍩
🍩 IT’S NATIONAL DONUT DAY 🍩
🍩 IT’S NATIONAL DONUT DAY 🍩
🍩 IT’S NATIONAL DONUT DAY 🍩"
2019-06-08T19:22:16Z,And man do I love me some me🤘🏿💪🏿🏋🏾‍♂️😂
2019-06-08T19:35:23Z,@WrestlingInc I’m good on that https://t.co/dfFU1TZQo1
2019-06-08T23:10:40Z,@danibutlerr Gotta let me know what happens😂
2019-06-08T01:15:04Z,What is Toronto wins and gets a 3-1 lead on GS tonight and then GS won the next 4. I’d die bro
2019-06-07T16:53:25Z,Sometimes I wonder if the Cleveland Cavaliers are a real basketball team. https://t.co/ye9TrQSuly
2019-06-08T22:55:52Z,"@CavsNationCP Fuck the Warriors, Steph Curry and the state of California https://t.co/ihc6z9qZk4"
2019-06-09T13:42:01Z,Like I woke up looked around and got sad as fuck. He was so big. Could have rode him to the kitchen 😂😂😂😭😭😭
2019-06-08T17:13:04Z,Since I can’t dash door dash for side cash I’m thinking of becoming a Brand ambassador for a fitness company. But I’m kinda unsure about it.
2019-06-08T03:44:49Z,Curry ain’t Lebron bro it ain’t happening https://t.co/K5zBmEyFbc
2019-06-08T01:16:48Z,@WWE Didn’t watch it. Never happened in my opinion
2019-06-08T16:48:55Z,"OT, then lifting then swimming, then art show, then maybe a party then out later? 

Why do I over book myself daily😂😂. Mind you I’ve been building this meal plan/wirking schedule the entire morning for the summer"
2019-06-08T04:03:14Z,I’m bored. I may go to the gym for a quick session. Yes I realize it’s 12 am😂
2019-06-08T17:39:23Z,"For the record: I don’t call Women Bitches .... I call Bitches, Bitches."
2019-06-08T18:59:50Z,There is a puppy adoption going on next to my gym and I may just have to take one or two puppies I’m just saying
2019-06-08T17:13:44Z,"It seems like fun, good money and you get free stuff. It maybe happening"
2019-06-08T19:21:40Z,"#Selflove and without that I would have never meant the love of my life.

You gotta love yourself first"
2019-06-08T22:37:46Z,Fitness Clothing or supplements🤔
2019-06-07T22:11:56Z,"Friday brunch dates @ Clintonville, Columbus, Ohio https://t.co/QuaEUmI11h"
2019-06-08T18:09:44Z,@rileycrawford31 Well sorry for being a productive and fun person 😝😝
2019-06-09T13:41:16Z,Why did I just have a long as movie like dream about me and the Saint Barnard puppy I almost adopted yesterday 😂
2019-06-08T18:23:31Z,@rileycrawford31 You spelled *fans wrong
2019-06-08T03:29:58Z,Vanfleet’s argument has been made. Dude deserves to be a starter next year. In Toronto or else where. He’s out played Lowry on every level
2019-06-08T22:45:04Z,"@danibutlerr Damn. 

Just put like a big ass box out there overtime. I bet they come then"
2019-06-08T22:41:44Z,@danibutlerr Did you catch the person yet?!?!?
2019-06-09T13:41:57Z,"Cn someone suggest something gay/adventurous/trashy for me to watch please? Head full of flu, struggling to write or think, finished Good Omens."
2019-06-09T13:41:56Z,Remember....Antibiotics does not work for cold or flu.. https://t.co/kzeS8jGVVv
2019-06-09T13:41:51Z,NASIB SIS BUKAK PHONE..WAS ABOUT TO DIE FROM FLU I AM HEALED
2019-06-09T13:41:51Z,Senior year my high school was closed for 3 days cuz so many kids had swine flu. Somebody made “Swine ‘09” T-shirts &amp; I’m still mad I didn’t get one. https://t.co/fO7REBZRdK
2019-06-09T13:41:44Z,Performing a Prince Song Request While Sick with Flu https://t.co/SYZiM9r7iY via @YouTube
2019-06-09T13:40:46Z,ive had the flu for 3 days and i decided for some reason that the only way to not feel like trash was to watch @JakeJayingee for like 3 hours
2019-06-07T16:14:56Z,im sick during pride month the goddamn flu is homophobic
2019-06-09T13:39:12Z,@parmerello @ferjun_FLU Fake
2019-06-09T13:37:41Z,"Australian flu answers:
😷It's 80:20 Flu A:B
😷Most A/H3N2
😷It's not just more testing or travel
😷We don't know why number have been way high since NOV2018
😷It's probably about the viruses
😷The vaccine covers A/H1N1, B/VIC &amp; B/YAM really well
More: 
https://t.co/TqVfRqzvxI"
2019-06-09T09:19:07Z,"😷 Lab-confirmed #Flu in #Australia to 09JUN2019.
⚪ pink line-positives for 2019
🤧 +1,366 cases added overnight (+1,312 to June) 
🤧76,032 cases nationally for 2019 so far
🤧 Only 9 days into June but already a higher total than 8 of the past 10 years' June totals https://t.co/Dj3YuO3Ntq"
2019-06-09T13:35:38Z,"POSTING FOR ALL ME FRIENDS!!!❤❤❤🙇🏽‍♀️🙇🏽‍♀️🙇🏽‍♀️🙏🏽🙏🏽🙏🏽

Just wish more people understood what an autoimmune disease is; it's not a cold or the flu, you will never get better (without God's help), a nap most times... https://t.co/K31LiFGguW"
2019-06-09T13:35:37Z,I'm bed ridden all day from stomach flu + fever but that doesn't stop me from reading Naoto fanfics.
2019-06-09T13:35:08Z,@gollymissholly_ @whentaniatalks It's when you have a cold/flu/ordinary viral illness in addition to a chronic illness.
2019-06-09T13:34:59Z,Sorry I cant come into work I have swine flu
2019-06-09T13:34:48Z,"Doctors are highly concerned about the care children are receiving in @CBP custody. Carlos Gregorio Hernández Vásquez—who died from the flu—should have been taken to a medical facility but, tragically, he died in detention.  
https://t.co/8JtptVKD5T"
2019-06-09T13:34:43Z,"@VodkaWardrobe @AuthorAlexBaile Surgery as healed up good, just got this flu virus or whatever it is, can’t seem to shake it off. I might have to resort to vodka. Lol"
2019-06-09T13:34:38Z,These flu like symptoms are for the fucking birds
2019-06-09T13:33:47Z,"Also, your hair looks awful, your face looks ruddy and your body is a train wreck. You stole the office from a woman who you said was unfit because she once had the flu. You must be proud."
2019-06-09T13:33:25Z,First attack of flu this year. 🤦‍♀️
2019-06-09T13:33:03Z,Remember....Antibiotics does not work for cold or flu.. https://t.co/kzeS8jGVVv
2019-06-09T13:32:54Z,my emotions + (cold+flu) + what i want never cooperate https://t.co/5UeJcoNy0v
2019-06-09T13:32:43Z,i called it flu https://t.co/SPbGscRjPK
2019-06-09T13:32:40Z,Remember....Antibiotics does not work for cold or flu.. https://t.co/kzeS8jGVVv
2019-06-09T13:32:40Z,The doctor told me I have bronchitis but I told him he was wrong because @ganjwaow said no hunni it’s the flu
2019-06-09T13:31:25Z,"@toppediatrician @jim_herd @LynnleeMavakay flu shot is 1 that is known to be particularly likely to instigate a worse disease.  because flu shots only cover a minority of flu strains, there are many flu strains.  some of them can be kind of deadly.
https://t.co/EfpKn2xAca"
2019-06-09T02:11:08Z,"Recently had the flu shot

Now forced to sleep on a hospital floor and has the flu

https://t.co/CnBXNPzhF4"
2019-06-09T04:45:46Z,@kevinault @MAhealthforkids @maimon_ben @mimetic_ @VeritasEver @TakeThatCDC @TinFoilAwards @immunotoxPhD @microRNApro @doritmi @mcfunny @WendyOrent @jkellyca @BastaPharma @jp_miner @TioChango_ @seaglass34 @BratschMelinda @Stephaniethe2nd @TonyBaduy @gorskon @dstluke @dkegel @Rosewind2007 @glenmore888 @BlueLionBlog @DrLovlie @JamieConner8 @BeckyJohnson222 @t3tragrammat0n @NotOfIt7k @ITDarkTiaLight @Ormus9Ormus @lawnatural @LifeDorr @downeyballs @DocMElliott @KevinMcRedmond @toppediatrician @ghoppe @thereal_truther @ChrisJohnsonMD @kidoctr @BennettKayti @rugbyrhino16 @StopVaxxedLies @mloxton @Monstercoyliar @babyname_maven “She says her flu diagnosis came as a shock as she had been vaccinated just two weeks ago.” https://t.co/amo2UT2Xi3
2019-06-09T13:31:22Z,"Yes. I did photoshop Nick Wilde taking photos in front of #DisneyWalls. Why? I don’t know really, other than he’s my spirit animal. I like to imagine he photoshopped me in front of some walls in #Zootopia. I think I took too much flu medicine. 🤪 https://t.co/r9hbBtBtPt"
